0,1,2
1.0966285,10.549403,1.373659
1.2057852,9.821669,1.7043085
-0.15281796,10.650646,-1.3364943
4.1800866,8.7388735,-0.78559214
1.7944993,14.376623,-2.563997
1.7798083,11.06856,1.5609227
-0.19000813,13.192673,1.039214
-0.08218266,6.865216,-0.22094081
4.267603,8.646968,-0.78595626
0.9941708,10.149435,-0.06260349
0.5337687,4.8299313,0.9932601
1.8623823,9.226701,-0.39124137
0.014347827,7.196296,2.2338083
1.3045491,7.336909,0.94507086
0.12821868,9.834483,-1.3478745
2.6346622,10.010378,-0.9555069
1.0765767,8.386328,0.79702526
1.6852369,10.340293,0.06975635
1.392713,13.141063,-1.8611318
2.9505618,10.360787,0.66598696
-0.061331686,2.3506298,0.8004634
1.8873492,10.413293,0.37986612
0.5574104,9.403921,-0.5542063
-0.5571189,13.796389,-0.14988166
0.4284752,12.527449,0.43312204
2.447029,8.524735,0.123671316
-0.035540387,12.968931,0.13354161
1.4471579,13.592277,-2.2419038
-0.20830224,4.8701777,0.1051768
1.6329268,12.938978,2.2584434
0.84690905,10.0447235,0.7828981
1.3138646,10.612417,1.2897748
1.9002666,11.052318,-0.10554012
0.9348437,7.1503787,0.5249729
0.49158564,9.552972,-0.24148422
-1.2097113,2.9090517,0.23570417
2.8188565,9.7844515,4.0096354
-1.0514389,0.76062596,0.9351914
-1.3330297,0.5019709,0.8857043
1.3616105,10.852714,4.1953683
-1.152083,1.1327112,0.50974315
1.7893832,11.061643,3.7192
4.103787,9.255667,-0.9501425
1.4104131,11.984185,-0.6795831
1.914474,10.454158,0.33219343
0.19429791,9.969522,-0.7132266
2.4156766,10.447435,4.074444
2.8030505,11.819633,-1.7490925
2.5938168,5.982265,1.9352319
2.8666914,11.55702,-1.334268
2.4828665,6.873039,0.85833263
3.3379464,8.770694,-0.04782356
2.2702637,7.403676,1.1052021
0.10882363,8.095388,1.8557001
-0.53281224,13.439252,-0.27612883
3.7222373,7.8328013,0.61045355
1.4783275,7.273363,1.2214065
0.35121915,11.539945,0.228776
1.8699075,9.279552,2.6951373
0.22741362,3.8553107,0.38917515
3.2572424,7.6075244,0.4274086
1.3041005,10.369347,4.2400804
1.339495,10.246253,2.8720903
-0.37839282,13.413226,-0.1306362
1.7125757,9.996961,4.0987883
3.5597594,8.473806,0.6168931
-0.2918224,3.660001,0.17735362
-1.2499273,0.8288298,0.3424226
-1.5070648,0.093631044,0.8009662
