0,1,2
-0.60419333,5.0769587,3.023711
0.22363421,3.3552897,4.5483294
3.2389934,2.5601604,5.722492
-0.8025688,3.7293994,7.369168
2.0986326,3.567347,2.2754045
-0.7319675,6.1280527,0.9692161
-3.9211872,2.6790652,1.9050058
1.9512297,3.437524,2.1435666
-0.1182767,3.047419,7.807681
-1.7357002,2.8083813,4.2055473
1.999911,3.089226,4.731236
0.81538105,2.915514,7.320464
2.9396658,4.744665,6.746435
1.7492913,3.6172175,4.962636
2.662833,2.859354,6.652177
-0.33112812,3.2012503,6.828555
1.6692404,3.3167405,4.789388
-0.66004443,3.1958888,5.854894
1.495095,3.300631,3.5041978
-0.52418154,5.9081097,3.6743982
4.120866,1.8924052,3.078342
-2.1108322,3.0598018,4.108982
1.8328357,3.5879664,5.9038167
-5.164687,2.3073194,2.469914
-4.05507,2.9142697,2.4680018
0.5099119,4.513848,5.8696713
-4.2407064,3.002995,2.3196867
2.1494658,3.137745,3.549205
3.8068268,1.0469015,3.063171
-1.2730476,7.109468,0.33957654
-1.5916376,2.6991525,4.1533265
-0.25406408,4.3666034,3.5083566
-2.4416618,3.2357612,4.5648856
3.0874057,2.0992181,3.7882369
2.911294,2.500702,5.900744
5.3068647,1.1674337,2.6304295
-0.52117574,1.8953758,2.703385
5.3847904,0.73789954,2.071548
6.101496,0.7612576,2.227095
-1.3880192,2.2534423,0.69457346
5.3901925,0.87209696,2.3472102
-0.7331335,4.910519,0.5798551
-1.2236185,3.8529353,7.522457
-3.8084843,2.2593982,4.421797
-2.889497,2.3058252,3.548056
3.0041642,2.9826386,5.487112
-1.2404453,1.8948367,2.0175035
-4.025277,2.7768836,5.5075197
0.44966438,5.840457,2.6819036
-3.250552,3.2939987,5.179594
1.6080136,4.3425355,7.4963336
-0.28830698,2.965306,6.836156
-1.6125851,3.404456,3.8006215
2.3657448,4.2162724,6.3170853
-5.285561,2.428104,2.3068094
-2.8151407,3.2352247,6.012055
0.2922483,3.1391985,6.2362714
-3.4631257,2.2445917,3.6320288
0.71094984,3.1482184,3.9673846
3.0847979,2.464342,3.8069825
0.8245899,2.460952,7.3138766
0.1968154,2.2166083,1.2566534
0.024120677,2.4157078,2.1064322
-4.8396306,2.2334852,2.7275302
-0.22884223,2.1359468,0.907356
-0.6173969,4.514102,5.1161036
4.5794444,0.8674429,2.6690903
5.042029,0.5099489,2.2714689
6.391803,-0.17585863,1.442583
-1.8361619,4.959742,1.7977399
5.5990653,0.5498882,1.8991592
-5.807145,1.8506919,2.5554845
-0.11343949,6.1865916,2.4319437
0.16794588,3.0811548,3.2537708
-1.0125114,4.370967,7.0530033
-0.49539623,0.4165336,-1.2955942
3.551685,2.1864405,4.139601
0.0138501795,2.4847925,1.4208132
-3.3844912,2.112363,1.9329952
-4.6080875,2.4938495,3.3610318
-5.7114406,1.8432431,2.7028162
-1.5521764,4.385835,6.297245
0.37552202,3.8145816,4.207219
3.9227254,1.3206093,3.5211387
2.582056,2.160177,4.4611735
-2.9909792,2.9731228,6.0928254
-3.6659136,2.3066735,4.481172
-3.8707411,2.7902253,5.1996303
-3.5301628,2.4017131,4.845394
0.12910305,4.1122985,6.7941465
5.740827,0.7312553,2.1942015
6.4185023,-0.2253622,1.4490087
2.3797576,2.8695703,6.1083083
1.1599593,4.4492927,4.5319233
-1.7432034,2.1915867,2.8593965
0.8173582,3.6108305,4.258457
-1.7255076,3.0247302,6.249126
-3.5778615,2.5735614,4.184675
-4.2603216,2.6334548,5.737976
-2.9132643,2.82453,5.276579
-0.95213306,5.977164,1.4399503
-1.5043409,3.8401458,6.1934714
-1.0311347,4.501126,6.997533
2.704274,1.9249625,4.0116696
6.1632657,0.61157256,2.1355977
4.454569,1.9340411,2.9884148
4.8537626,0.6658731,1.5598547
3.8909886,2.6894753,5.4806895
4.0244784,0.12218086,2.1889064
-0.44431797,4.0478363,5.019085
2.1269855,2.8928378,6.502466
-1.6871027,2.9140189,3.9617996
6.6966033,-0.2774063,1.3053308
1.5502014,3.4766226,1.2667309
1.5617473,3.3836792,5.020848
2.6070287,2.939526,6.4921975
2.1830714,4.2984004,5.4784822
1.8208907,3.642639,2.3725054
-0.65671,5.60498,2.5265334
-1.7000159,2.2205637,1.3705999
-5.257853,1.9827405,2.318226
-1.6886228,2.4363678,4.556168
-3.5328588,2.311349,4.6188793
4.391886,2.746568,6.3333435
0.1947487,2.4677007,3.8683503
5.8788066,-0.014858291,1.6968557
-2.0370104,2.8328733,5.267405
-3.208354,2.5111167,3.7869234
-3.6047723,2.3856173,4.0955358
-2.000602,2.3839617,6.160751
-3.816145,2.3591487,4.9161325
-2.254178,3.017907,6.117164
2.1515365,3.3195484,5.364131
0.05332871,3.8958654,7.344935
1.0058535,2.542347,7.6174436
5.7526197,0.36611974,2.3164358
6.396149,-0.23365848,1.4304
3.2597375,1.7209309,10.427518
0.43458703,4.2436666,6.8045783
3.9392776,3.0454388,5.8452
3.0576077,1.8095665,3.6318958
5.714534,0.26736397,1.9875711
-1.5773222,3.9473119,4.26314
6.526332,-0.14453784,1.4486172
-0.67648154,4.8210797,2.7002249
-4.3500953,2.7862186,2.5324469
-3.4824293,3.5495727,2.2384992
5.4724517,1.0585088,2.525421
0.43681815,5.4295125,2.8758645
5.0739293,1.3156679,2.3623617
0.5519774,4.254986,4.4975104
-3.239649,2.8788884,5.904903
-0.74664325,3.2743373,1.5525529
-0.71190536,2.9928079,4.1697106
6.565187,-0.30138233,1.4125326
-1.2728529,2.348943,1.4466012
0.41621405,3.4680183,7.0157933
-0.56629795,1.2884912,0.19471997
-2.6599007,2.4284408,4.241452
-2.007303,2.4311922,4.4598575
-3.2951353,3.1073556,6.2532496
-3.6945012,2.5763648,4.9088144
1.5221848,4.63316,3.2035525
-1.5443084,4.7784147,6.452771
1.8932228,3.5795023,2.3609588
0.71214414,2.135419,6.4762774
-1.171911,4.3161955,1.2867051
4.1398077,2.6365154,5.2655587
2.8306234,1.7244341,10.144977
2.2518668,3.4882581,3.144274
2.6913266,1.7337368,10.028258
-0.83039695,3.6494122,4.0577154
4.7592583,0.99607456,3.0870872
-4.066694,2.709973,3.2602186
-1.4390111,1.8954728,6.4987874
-2.0538216,2.1127,2.9850338
-1.7957247,2.6165624,3.456627
-3.3266327,3.0105731,6.0851994
-2.1877966,3.4457579,4.8833227
5.6921477,1.1048803,2.3022542
6.395317,-0.006219151,1.6204605
3.1214306,3.1158566,5.840203
4.005495,2.9660234,5.956805
-1.9175901,3.6273954,5.102402
1.5202291,3.921125,7.6591496
-1.7994401,4.1217833,8.118257
-0.49840972,3.2715302,6.2303786
0.30804417,5.7673106,2.6337116
-5.5377526,1.985458,2.4004679
2.3944983,2.915563,6.88632
-3.5263731,2.6040583,5.9979596
4.646866,1.8128793,2.8063397
2.6920705,3.605568,5.9897246
-4.1573257,2.9832988,2.4216697
3.5121605,2.5502892,5.9452515
-4.977391,2.3294563,2.6587791
-3.5784278,2.4209316,4.298696
-1.3593292,3.546519,4.2067304
0.9612976,3.870972,6.9847636
0.59142715,4.4432373,3.4176838
-3.011788,3.212601,6.1854463
-1.6630197,3.259892,3.8420026
1.8455957,3.649066,2.0774167
5.164596,0.84241873,2.681721
0.8125417,2.9107795,6.4656415
1.9219346,1.8218813,9.121059
-0.69040936,0.95640486,-0.19295497
4.821863,1.0626322,2.8095753
-1.4393016,2.0002792,2.3903022
-3.9712725,2.1402736,4.17716
5.414557,1.37655,3.0036888
6.1730447,0.19148992,1.5249505
-1.803177,4.3403234,1.0611039
3.5723886,1.7665174,2.879867
4.3272905,2.201586,3.2777328
0.35424834,4.1878395,3.3773842
-1.1291734,6.9839087,0.62230647
1.1748013,3.0707455,5.6506906
-2.7712862,3.7828515,7.8436146
-2.6680102,3.0792766,6.0239215
-3.7141538,2.4139254,4.6902266
6.29577,0.25442758,1.9390745
-0.69703734,5.809063,2.5241585
3.9037802,0.688606,2.4486656
-3.8289988,3.0394223,2.6728833
0.49713737,4.0121565,5.1471767
1.1845154,4.638694,4.721338
-3.8317304,2.165897,3.573121
0.9418646,4.7119803,4.024805
-0.19696958,4.3269176,4.15199
-1.6048524,4.897766,1.1617705
0.37760136,3.108734,3.9569852
5.577411,-0.09020375,1.6914579
-3.5885386,2.5046558,4.5987616
-3.6311426,2.8908193,3.3943517
4.075808,2.6590214,5.3049064
-2.1348815,2.804784,3.36196
1.9448671,3.3493226,3.0740948
2.9239664,1.7610846,3.5511034
-1.2619063,4.435279,6.5294476
-2.5170329,2.2830098,4.3625216
1.0590049,3.939058,6.294997
3.1172142,4.897724,7.3214703
-0.32635763,3.9308405,6.802799
-3.1542926,2.8888538,6.496588
-3.9632196,2.189617,4.4908547
0.22401553,2.8124957,7.113865
-0.560211,3.1917772,4.506202
-0.39528638,3.9072113,6.89035
-3.3469067,2.0220098,5.521539
-3.1679816,2.2927647,5.240891
-1.6581755,3.985886,7.5162835
4.379848,1.9027866,2.7365448
-1.8314326,4.1658897,6.826297
-2.4736266,2.772572,3.0401223
-0.29786095,1.1542733,0.75434506
-0.49479902,3.9684381,0.71841115
-0.11289078,3.1246912,7.953472
-2.0094202,3.8041086,7.10901
-1.0213253,2.4066591,1.1650476
-0.55399156,0.29315174,-1.5339096
-1.4862188,2.3164177,1.4954222
1.4084154,4.35743,6.9704857
-0.37468094,5.9803185,1.5965575
-0.90915096,2.2796986,1.2521628
1.5803678,3.5389998,5.5090394
-3.4439917,3.7578154,1.7446241
-0.8100151,3.265461,2.7958865
-4.2677836,2.2971501,3.4358058
-0.4122125,1.1236175,-0.3434828
2.6849484,1.4005309,1.6680716
-3.4769616,3.6089303,2.3059895
5.9205613,0.1494162,1.7867696
-1.2237597,2.7168396,1.025124
6.7799354,1.7391083,10.391621
4.715896,1.4362018,3.0306392
2.7688622,3.5523858,5.5133166
-1.3580961,4.905819,6.206315
4.124064,1.215905,3.7017508
3.082091,2.0838041,4.239192
1.9366308,4.90539,4.5385118
-3.4067354,2.1035917,1.7812344
1.6079671,3.2622175,4.842559
-4.481956,2.385104,3.432825
-5.6542645,2.1494453,2.2702138
-0.488799,1.6372669,-0.32507768
-2.6266174,2.8133793,6.484405
3.417101,1.7231308,10.488131
-0.11483828,2.1916466,1.753218
3.1019936,1.2239017,3.6660383
1.3513801,2.3343623,5.682607
-1.5725062,2.2145882,5.442954
-2.3870647,3.41431,5.735717
6.1995883,0.08745211,1.617042
6.775212,-0.48740548,1.1013209
4.7915726,1.8484806,2.986324
-3.8088825,2.5827901,4.4446692
-1.320837,3.137454,3.864045
0.3562079,4.0080805,5.2150836
1.1142755,3.8760881,4.9989033
-1.5715985,2.1089098,1.2696339
-3.0763767,3.066289,4.6536574
4.396929,1.7893473,3.3323617
-3.8505483,2.1820693,4.231375
-0.5178738,1.6131328,1.8249196
5.0105934,0.9222677,1.7564051
-3.6509824,2.8452682,3.5203688
1.0990335,3.8186321,5.6404166
-4.7824426,2.2035503,4.0291996
6.831938,-0.6863686,0.92900205
6.736133,-0.6623133,0.97969425
-5.0364523,2.0725515,3.5588806
3.556888,2.9898453,6.120763
0.2975829,4.335774,5.7770653
-5.2486835,2.525962,2.1801176
0.5320284,3.9010007,7.1049314
6.6756625,-0.28373247,1.1948069
-2.0816088,3.7635877,4.683567
-1.0584999,4.7828546,3.9934416
2.5683274,3.8930626,5.5853453
2.9248734,4.7738705,6.9216447
3.0919318,1.4752047,3.4511385
5.984461,0.38139802,1.9844689
2.1687157,1.7190102,9.600046
-0.9920708,4.052105,3.0742803
-0.4420384,5.4101887,5.0993776
2.7123868,2.5719435,3.8537688
0.7021325,4.0440626,4.9508905
6.480054,-0.08231755,1.3229384
-1.17294,4.577219,3.2698126
3.8059292,1.5933098,3.2963722
3.892151,2.9528534,6.2277765
5.0994396,0.7953748,3.078617
-0.84792846,4.4321027,4.2451196
1.9648376,3.8830729,6.1613846
0.08621836,3.061482,3.6032367
-3.1379592,2.7996418,3.588703
0.919062,4.488019,4.156034
-2.134491,3.1148987,5.2289047
-2.8202252,3.1609871,4.742757
2.6347053,2.7378135,5.751476
0.21358015,3.8836067,6.4273114
2.8833642,1.7232332,10.18198
-4.409631,2.1479895,3.2480016
1.2557293,2.4578826,7.9751534
0.1588579,3.042023,2.6249814
0.1000835,3.803771,3.0121186
-0.6560193,4.5783954,4.041677
0.04399218,2.7043242,3.8200037
2.0052276,4.2245936,7.18155
2.9754825,2.8993363,6.488609
-3.6519883,2.182222,3.844513
-3.817689,2.5015414,2.5188427
3.7182143,0.9102694,2.5699205
-2.7930439,2.251915,4.489833
-1.1248264,0.883249,-0.7454793
1.808502,3.426697,3.4201167
3.6746092,2.1117961,2.9919446
0.84999824,4.0147305,1.5566239
6.981094,-0.7528004,0.8211359
-0.25367835,3.3053577,2.4323428
-1.1027267,4.34604,3.0456123
6.1133924,-0.4527993,1.3437061
-4.387981,2.4396057,4.3929296
-1.6136246,4.351174,7.6636314
5.8270245,0.39856926,2.338896
6.4139695,0.066361524,1.4319818
0.8426108,3.6807504,5.8880596
-0.37222683,4.4621553,2.6781912
-1.8022861,3.7909725,2.1916301
0.487321,3.9657552,2.9587386
3.1343262,3.374095,6.2285776
-0.40629202,1.7359793,-0.18342099
-0.3366204,4.165812,4.1711984
6.388249,0.1825275,1.7239627
3.3281817,1.5662103,2.207421
6.6299706,-0.26534867,1.228712
