0,1,2
-2.7984304,10.171944,1.0840155
11.686613,7.048279,-0.20668992
-1.26796,11.757456,0.6129421
11.889745,8.064182,1.3819107
1.3976204,14.619165,0.5563328
-2.2402835,11.656311,-0.08765292
-1.7334675,-1.715153,0.2663291
11.417206,8.5906925,-1.8115615
-0.6905483,12.3095875,3.2066789
0.4591028,13.335451,-0.15997496
11.563275,7.3387237,0.20906019
-0.23224787,13.728172,1.4954195
-0.1424103,-1.7468604,-2.6785564
0.7040317,1.4514602,14.620363
11.55909,9.012128,-0.19746825
-1.0888691,12.65142,2.1663296
0.45500943,14.510596,1.1033777
0.5367198,1.4408985,14.366024
0.9309293,4.41856,-5.9044447
-0.6756261,12.510175,1.1528933
11.939393,10.677591,0.7165216
11.504634,6.8844786,-0.3191341
-0.155188,13.334811,1.82064
-1.4857355,4.0653872,5.083673
-0.38393566,11.580384,0.04696529
0.93476546,14.065895,3.5680356
1.3705451,-3.4569438,-1.3678787
1.4463924,14.586493,1.6000333
11.081623,4.433511,7.827689
-2.2168338,-1.5207742,1.8225733
-3.248975,10.326587,-0.3159733
0.76001686,-2.8393915,-1.8453432
-1.4591309,11.459195,2.1041076
11.497313,8.762515,-1.871091
2.1596973,-3.599267,-2.0588481
11.87797,11.132711,0.81982476
0.2474792,13.354088,-1.2995574
11.630173,9.224832,-1.6626378
12.066457,9.400634,0.552558
0.33951053,5.0857363,7.6986666
10.994584,4.3415585,7.5766025
11.479862,5.8253508,-0.34528917
0.15002137,13.886373,3.9532397
0.8632764,14.0352335,2.0583665
-2.626251,9.862609,-0.7578771
-1.0935063,12.58655,-0.986405
-0.793778,11.197174,-1.0845288
-2.6891935,10.272303,0.51975304
0.3637463,1.458293,13.211168
-2.1169937,11.526691,0.57231164
0.9129798,13.624917,1.5712595
0.67293453,14.503882,1.1686268
-0.76120216,13.297132,1.5750077
12.0049715,9.838425,2.0150666
-2.4107265,-1.3830967,2.156729
-3.6557808,9.324849,-0.5103272
0.54918754,13.676935,1.8710953
-3.3525386,10.270646,0.081825055
-1.0055466,12.000871,-1.2636994
11.88591,9.978015,1.1950495
0.71410483,12.7197895,1.8717716
