0,1,2
-0.102957495,7.2488875,6.3211894
0.87407756,4.909089,5.651498
1.7118453,3.6171687,2.9446986
0.6857813,3.762346,5.997827
-0.23967573,-1.3554149,3.7148473
-2.92128,4.737681,8.526669
2.2432036,-0.8171036,8.625101
-0.2320478,-1.2218729,3.9832597
1.1900043,6.545119,9.05751
1.8879045,-0.281124,5.916528
1.130545,2.7074327,2.875223
0.8791971,5.923579,5.8350286
0.7914474,7.3590865,4.494893
0.7126192,6.618906,5.00116
1.5583051,5.9017124,6.0949583
1.014322,4.4576025,7.4854116
1.2517467,5.0722027,5.6300654
0.935548,6.3745213,6.204696
-0.013528211,-0.7038678,4.456461
-2.0835192,3.637739,6.9938583
-0.17587821,2.572717,2.7569304
1.6993678,-0.373267,6.366221
0.9565379,3.9163253,3.5377007
3.2443302,-1.6307936,9.089077
2.329585,-0.9172556,8.51437
0.04167619,4.556682,6.408543
2.517586,-1.0007745,9.016184
0.6577991,3.3967576,6.6562066
1.6753446,-0.122240506,5.9540505
-3.2431142,6.5611815,9.594348
1.8547169,0.028934227,6.0923896
-0.10175106,6.3982415,8.393926
1.3983865,1.3514391,8.126165
-0.04538795,-0.042475246,3.4315941
1.5785453,5.342698,6.8764014
0.36469626,1.7392397,2.134785
0.006779256,0.21337295,5.7251525
0.6306458,1.2473494,2.021747
1.1546485,3.2628286,1.9949733
0.54365844,0.44166297,7.913892
0.01438866,1.1439726,2.4553719
-2.7930913,4.8253975,8.459695
0.89293826,3.3727264,7.2612433
3.0112963,-0.5913359,8.113481
2.0759244,-0.20612013,7.632182
1.3030105,3.3928828,2.979696
1.0450431,-0.18085326,6.634009
3.1919649,-1.0031937,7.4639845
-0.5924425,7.299229,7.1903534
1.9985344,0.18406148,7.5351677
0.7820805,7.205753,4.5718107
1.1632209,4.453369,8.085051
0.6055821,2.8283923,8.540663
0.8919852,8.094631,4.7605968
3.5530362,-1.96647,9.066001
2.3088706,-0.3608391,6.036487
1.23576,6.611057,5.4850264
2.676656,0.19918445,8.14073
-0.13253741,2.3512964,4.0751863
0.27763322,2.0405242,2.8793645
1.3592607,5.7952995,8.4366455
-0.16588488,2.1025207,3.9598503
0.2536351,3.526078,6.367594
3.315319,-1.7477185,8.832402
-0.92951,0.34263018,5.7682333
-0.3414097,3.8636038,7.5011144
0.107375175,-0.20781489,3.4602625
0.9251187,0.42846462,3.3061953
0.7820118,0.6136437,1.857768
-1.6566889,2.9432323,8.826159
0.2672405,1.0284495,2.1995287
4.034902,-2.2119908,9.089522
-2.2824016,5.744385,8.31445
-0.8398004,2.0583744,5.9123254
0.11863797,3.216691,7.191771
-1.4540383,-0.14435543,6.775845
0.82296115,2.3232148,2.182175
-1.1402965,1.2572429,6.235844
2.5736203,-1.1458884,7.8141394
3.2836592,-1.7922332,8.226328
4.0422482,-2.1987867,9.093364
0.55027086,1.3241692,5.846687
-0.60238516,2.1785338,5.4877386
-0.044515435,1.7863077,2.7858872
0.5952474,2.3214982,2.7408895
2.573601,-0.70870703,6.299996
3.0727658,-0.7121097,7.96094
3.0509698,-0.87710726,7.435095
2.762913,-1.0807278,6.9370456
0.5289881,6.319636,6.5082574
-0.13610522,2.2055047,2.3028102
0.9836443,0.38884944,1.9320626
1.2700788,3.3286223,2.8441832
0.31992233,7.447997,6.5232935
1.3690351,2.077102,8.130284
-0.32563323,2.3389742,4.247407
1.9013888,0.29182643,5.904403
2.2382534,0.20061596,8.101688
3.7812495,-1.7112193,7.70408
2.3248901,-0.708923,6.3385053
-2.3415003,4.105272,8.877989
0.686582,0.17241816,4.5789914
0.4938218,2.922618,4.4337993
0.50466096,0.6821136,3.8477073
0.8095557,2.8293328,1.9640316
0.755927,2.7518058,2.5005813
0.81711,-0.20315503,5.2217712
1.7102104,4.3578753,2.2142978
2.510968,-1.3582177,7.0160227
-0.10018755,2.85174,6.183503
1.2466435,7.330844,8.320646
1.2965813,0.77431357,6.477972
0.94722235,1.5587069,1.6187605
-0.3181042,-2.055324,4.408036
1.2604995,5.0150566,5.4701896
1.3835005,6.140103,6.5518603
0.45355752,6.2572956,4.352636
-0.32226163,-1.48799,4.3390727
-0.7442384,6.7767034,6.9000216
1.034333,-0.41177425,7.1996746
3.8681877,-2.2475896,8.930933
1.482427,2.1032243,8.016502
2.7333412,0.0354656,7.935647
2.4827816,5.5454335,1.7736368
0.406471,4.0444984,7.8014765
1.2989495,0.6452338,2.4289017
1.4234611,1.7121032,7.1708364
2.3159027,1.0871291,8.485758
2.7542348,-0.31547874,8.094346
2.082178,1.8565814,7.759826
3.0067189,-1.2297058,7.429486
2.2460842,-0.2782042,5.659356
0.46985567,3.7608917,4.2970977
0.7189314,3.9168708,5.78034
1.3354481,5.8304825,8.262737
0.6670118,0.7971555,2.1505315
1.1118687,0.38292098,1.9649894
4.2076488,8.016828,10.461867
0.8799044,3.7635489,3.355413
1.7414092,5.0036697,2.6178112
-0.18390152,1.278915,3.4256992
0.5409675,0.6274358,2.2689433
0.714985,0.631415,6.725305
0.743959,1.3413504,1.6996617
-1.4111725,3.8901262,8.451645
2.6108499,-0.9079193,9.101797
1.33948,0.3272825,9.067555
0.19967224,1.6288787,2.2469752
-0.9398077,6.5112357,6.6978135
-0.39806327,2.061993,2.667792
-0.74543893,2.7306376,5.0959406
2.3610418,0.47906387,7.3964767
-0.9061562,2.2306962,7.665078
0.97136754,4.401535,8.109575
0.94512427,0.9734135,1.6596497
0.23419696,0.7282378,7.3044453
0.8376819,4.1695,5.940971
-0.173483,-0.37186986,6.701019
2.4542954,5.233093,5.8912377
2.3456836,5.4898252,5.831516
2.682977,-0.10535092,6.8739953
2.877941,-0.8509837,7.54465
0.37727156,6.229747,4.5199957
-0.22407678,1.9053512,5.8187294
-0.47876766,-0.80237335,4.6887183
1.031146,3.8366396,7.4174557
-1.6748012,2.6771278,7.561834
1.6858509,4.565741,2.4447153
2.6635509,7.848373,9.761893
-0.1993716,-0.98462504,3.5069025
2.6847935,7.858566,9.741604
0.16552421,1.116095,5.103525
0.7712255,1.224577,2.0811348
2.5643058,-0.81355345,8.3248005
2.0486443,5.56268,9.092419
1.9276272,-0.3048389,6.8421054
1.5172418,-0.09943538,6.7515006
2.6312556,-0.18674667,6.9776397
1.2866733,0.5005631,5.9867063
0.37466627,2.6021452,2.0656068
0.7098857,1.1197864,1.7423391
1.5584574,4.2637253,2.4117084
1.8516381,5.034505,2.4616
1.2197833,0.24359319,5.6445646
0.9376157,8.350685,6.0076575
1.2881746,1.3287809,4.544065
0.91661596,4.093611,3.8573594
-0.38996404,7.458289,7.022136
3.9075732,-2.277626,8.974678
1.2971182,4.960225,5.159421
2.9601355,0.16803344,7.6235642
1.1319599,3.1567497,2.5212781
0.7732663,5.9866138,3.9106736
2.2566235,0.1943782,8.69883
1.9967657,4.0244627,2.6729028
3.3455918,-1.6592444,8.746405
2.8541193,-1.2403889,7.31437
1.8264196,5.1608167,5.6858206
0.8726702,3.162374,3.6216855
-0.23093478,6.3375363,5.846587
2.5296166,-0.30586728,6.1008754
1.3912098,0.20547941,6.031191
-0.3703392,-1.0952098,4.7087107
0.28975216,3.771814,2.575098
0.93572044,4.999935,7.8209434
2.4718988,7.832689,9.732169
-0.8582123,0.2986759,6.8337693
0.18309122,3.7721734,2.6933699
2.107932,-0.7633563,6.4346905
3.364494,-1.1691667,8.43031
1.0126221,2.8562808,2.0272143
-0.045267355,1.205947,2.217175
-1.7028348,3.0021582,8.800657
-0.39367607,1.2750129,3.2903974
0.5836601,3.3792067,2.8499885
-1.327441,3.9598296,7.38723
-3.2637289,6.4823976,9.464557
0.43311912,6.6654515,8.8796835
2.5156415,0.38590354,5.5064855
2.1920152,-0.2514781,5.8678164
2.8967412,-0.5380635,7.7773147
0.38038006,4.862319,2.929176
-2.0780156,3.8251233,8.230008
1.4903814,-0.14877471,5.2950544
2.0501318,0.31730014,8.794642
-0.11313473,1.5785288,3.8552332
-0.31376353,5.3300085,7.0668974
2.6243632,0.6356611,8.553786
-0.49128443,5.562638,6.962169
-0.49804732,3.3113968,7.3512692
-1.8528669,3.3400612,8.7869625
-0.12764175,3.1196375,6.7168484
1.4416974,-0.014367449,2.8917823
2.713916,-0.38741568,7.957926
2.1622446,-0.59169424,7.713354
1.9155142,4.884805,2.2632563
1.5787283,5.260554,9.112333
-0.38791582,-0.60663646,4.6984906
0.5690299,0.63843024,3.6150744
0.47640964,1.3878334,4.8797474
2.1952674,-0.80517656,6.4130373
0.37758914,5.256078,4.174982
0.92762303,9.723379,4.83974
0.5886675,3.8713768,6.1504164
2.7169864,0.0061894055,6.696833
3.2422416,-0.6359728,8.278657
1.1244333,5.7975693,8.803602
-0.02745758,3.576225,7.53686
0.31116545,1.5959511,4.6425343
2.8267112,0.8391723,8.613829
2.6584759,0.05101516,7.640578
0.94107205,2.3494134,6.551904
-0.59309816,3.3907194,3.3140671
0.47627193,1.8658488,6.03855
1.8581129,-0.039792683,6.1344557
-0.9972731,0.41381714,6.5093136
-2.602,3.8595905,7.7838306
1.3135995,5.652598,8.33718
1.2504662,1.0534801,4.772561
0.07574151,0.87524503,7.301263
-1.576328,-0.68575096,6.7125955
0.43045297,0.5196513,6.3597946
0.6141465,6.166764,4.254408
-2.4274454,5.3086414,8.113985
1.0822868,0.046522513,7.1903796
0.7288569,8.040506,7.0696993
1.0594059,0.4168161,9.28707
0.5261019,0.68572044,6.476142
2.7444127,-0.119354606,8.688152
-0.88938594,0.24566562,6.6948123
0.67114824,0.03905987,4.903826
1.3096005,0.40000236,9.141683
1.0435795,0.26864928,2.419798
-0.01967617,0.7313972,7.4068117
6.4928517,7.6663074,10.846833
0.20515293,2.1884274,2.113125
0.2316277,4.792869,3.6526043
-1.2705262,3.2954047,6.9094534
-0.6737823,3.223225,5.8241487
0.57978714,2.0769408,2.7159774
0.60525036,7.773144,5.132507
2.2464826,-0.9572627,7.7925262
0.4345202,4.002235,6.2068243
3.233757,-1.2330444,8.573966
3.7546432,-2.235585,9.242742
-1.5913954,1.0891086,6.8272033
2.4267306,0.5211337,7.082654
3.51757,7.9061537,10.218045
-0.053683948,0.8878143,4.878147
1.7815315,-0.15113714,5.295823
1.5418466,6.346424,9.132583
1.91159,4.573499,8.254366
0.9090879,0.3258158,6.072908
0.4998937,0.7267462,2.0744832
1.0583552,0.47778395,1.6670002
1.478517,3.9029431,2.2111602
2.9856603,-1.1828197,7.499345
0.99212503,0.07575992,5.9189425
-0.13293104,2.4751935,4.9481263
0.04339559,2.3952067,3.8365045
1.112254,-0.37705347,7.084635
2.0419774,-0.23732746,7.3244705
0.9792897,2.7999668,2.5164492
2.4672616,5.1963825,5.886546
-0.019151874,0.55880195,6.420666
-0.48917428,1.3609425,3.2141132
2.379607,-0.7772987,7.6785192
0.1279815,4.263938,5.3037286
3.7681952,-1.9769214,8.358568
1.5934346,-0.12529422,2.6123953
2.12822,-0.7354512,4.8676643
3.8454826,-2.147353,8.594518
1.6567334,6.003715,5.712916
-0.06960191,2.9059162,4.7713127
3.227263,-1.7141304,9.265651
1.6006927,3.5913403,2.8045998
-0.5206727,1.6173402,2.384199
1.0322133,0.8156576,7.2427745
-0.9347228,2.622723,6.9136186
0.50991184,6.214167,4.253055
0.8559017,8.718261,4.9380064
1.0370622,0.41606084,3.5405703
0.57735825,1.056414,1.844748
2.5815792,7.042453,9.714298
-0.25540218,4.045426,8.161067
-1.8500682,3.3238668,6.768323
0.14723577,1.5893933,3.204819
-0.13201608,2.1791904,4.541613
0.4956533,0.76152116,2.1101656
-0.95218915,4.0681977,8.837565
-0.14100336,2.272147,2.7991648
2.1329677,5.1556454,2.1304727
0.40348548,2.3994064,2.1161692
-0.57344824,3.3018255,7.3660836
0.8726528,7.8161726,5.153402
0.12092994,3.7589195,8.040453
1.9721829,-0.03132314,7.9879336
-0.97702014,3.4378276,4.8446765
1.2605047,2.2881763,8.092036
2.0458827,0.70687,7.7900844
1.4701645,3.8660607,3.6742156
0.6018381,1.6015792,3.8568084
3.6706922,7.9912148,10.288734
3.3696387,-1.5608033,8.3124485
2.0621877,7.8110633,9.109899
-1.0921229,2.1445596,5.78564
-1.4581877,2.7469416,6.3668194
-0.9127521,2.3594809,5.695174
0.60197157,0.6967571,4.695893
0.9643749,7.8992686,4.64238
1.5017864,5.98529,6.2412353
2.6271503,0.6811575,8.609057
2.8194249,-1.8979071,8.014337
0.98527265,0.12566975,4.881005
2.2961295,1.2603209,8.251837
0.65566474,-0.875902,7.1611114
-0.38077757,-0.5901175,4.6178093
0.14237715,1.7087494,2.9896107
-0.76124084,-0.65576917,4.7819963
1.3124318,0.20985796,1.9237148
-0.5261559,-0.4009351,4.9080043
0.13011472,1.0828042,6.2765985
2.1312897,-0.7396129,4.949016
3.288383,-1.3807052,7.964445
0.3121253,3.275039,6.8315187
0.93894416,1.5804352,1.6818297
-0.039268553,1.2871913,2.065947
0.30922216,6.099532,8.054747
-1.3403229,4.1270714,8.030109
0.77997214,1.1626798,7.66746
-0.561873,2.4759114,7.5035214
1.4027889,5.194336,2.897545
-1.6524674,1.5905714,6.772347
-1.2244421,2.8680632,6.687338
0.28266108,2.2549534,1.92041
-0.120620094,1.5444034,3.4685009
0.59708494,0.75786245,1.8348151
0.33093336,0.23342401,3.715603
0.64612895,2.6254008,5.971883
-0.6423491,2.9505408,4.584177
0.48617977,1.8605585,5.6426296
