0,1,2
0.43934998,1.0699904,4.612209
7.117443,-1.3639727,3.236462
12.417228,1.8554822,7.726806
4.307638,7.9963617,5.304008
-0.36694625,2.4062815,5.557098
5.3138957,-0.9598696,5.603817
8.939325,7.3532653,6.135558
12.452219,3.3079522,6.532676
10.004413,1.5604767,8.313571
12.609478,0.51789516,8.108716
12.15252,2.370247,8.692402
8.087729,-1.9210033,5.1099973
12.631373,0.6414288,8.294988
9.157727,4.9669914,8.289473
10.640047,2.8633878,8.401833
7.148158,-1.104602,5.565767
12.072584,0.9604728,7.181568
11.416051,4.694612,6.6094136
10.051771,-0.679585,4.238138
9.958355,1.1702442,5.7963605
12.0192795,0.09654697,7.0070643
11.436355,1.5664035,8.504419
5.349584,0.0841678,7.1210437
4.9056306,-0.07512408,6.37604
12.643643,0.46232846,7.973415
4.8155327,-0.04595264,6.4598813
8.671395,7.705404,5.970113
12.801397,1.4818628,6.8237543
-0.18274544,1.6255802,5.2984595
3.5014594,-0.07250556,6.4798083
0.80221903,0.97963893,4.401353
10.62185,-0.04691998,7.3183255
12.228128,2.9697165,7.661121
9.816956,5.215266,6.949993
9.915585,-1.5987058,5.497494
8.23947,3.8010654,6.049839
9.791324,3.7219934,7.2817664
-0.10567384,0.30974272,5.77924
8.546053,4.46914,6.000365
-0.6600405,1.800308,6.139212
13.380328,0.9446383,7.7589912
11.487282,0.30994222,8.281426
4.9850497,-0.69219893,5.8209753
10.063003,-0.52956784,7.4641438
10.0117035,-1.8325855,4.956237
7.553698,0.3551691,7.660272
4.7792926,-1.6038157,4.0764174
9.132664,-0.26941586,6.738749
11.041619,0.20135802,7.1647344
10.252253,0.43161353,5.8099957
8.831508,-1.1572027,6.101121
7.683609,-0.8882557,5.4941616
5.2234254,0.14164256,7.229309
1.220508,2.2847497,6.9186425
5.0592537,-0.8930148,5.827743
6.847091,-0.41166073,7.1008053
6.3393674,-1.7972975,4.7300596
10.713281,2.9370964,7.0368524
12.50189,3.4538765,7.463284
3.6161351,-1.5844716,3.60007
9.019496,-1.8422803,4.2233286
5.313352,0.045062292,7.027688
4.236107,-1.2701886,2.874824
9.725466,-1.0950363,4.436825
9.560362,6.3783092,6.606329
9.143225,5.333181,6.5294423
8.755443,5.090017,6.3169823
3.441075,-0.6400365,3.637717
8.427181,4.7762637,6.0138984
1.644845,4.71796,7.055221
2.0614083,-0.56969947,3.8853486
12.477669,-0.95569825,6.8527503
9.250309,0.75254387,3.664315
-1.5847452,2.751309,7.4542265
9.725361,4.4055204,6.7650743
-0.28471282,1.1342219,5.1707644
2.1362126,0.7500159,6.484165
1.6792455,4.875648,7.0227346
5.992391,0.81928205,7.88165
7.7305555,0.20912647,6.012495
10.784223,-1.574179,5.3838434
8.127563,3.8304183,6.105559
9.6414995,5.1124835,7.2454505
11.1641035,0.6855154,8.504738
9.54654,1.8525032,8.514786
3.5367575,1.8565102,7.2142467
11.347083,0.77414185,8.539631
7.1792846,-0.8132005,4.255621
9.651961,4.151503,5.7560344
9.035018,5.6006694,6.6666765
12.1200905,2.045181,8.617419
6.05601,-1.6329323,3.673166
7.876504,-1.2721751,4.259168
8.746541,-1.6219249,6.1034307
5.9453216,-0.82521933,6.550743
6.437649,0.06880178,7.303379
8.753812,1.8322477,8.435082
2.581075,-0.5242961,3.836748
11.148074,1.3420424,7.137688
6.671329,-1.3441246,5.7453017
7.132295,-0.69703907,4.3110332
9.513141,4.43607,6.9750576
9.293724,3.5913143,5.9410243
3.8343291,-0.37850642,4.111207
8.45555,5.2473674,8.085683
9.34589,6.82477,6.145111
6.656531,-0.34705114,3.2327056
1.2698532,0.8094499,5.856236
10.281588,0.9258093,8.450568
8.554685,5.2757053,6.731611
13.120101,-0.17142238,7.148636
12.144101,2.49498,8.694397
12.009843,-1.0481737,6.892434
11.294103,5.5484533,6.8931117
1.1525794,4.3625393,7.011732
1.3208807,0.17835471,5.4849257
3.250982,1.0954238,7.060119
3.840087,-0.36128396,5.9878197
10.174015,0.70411,8.525101
7.776927,5.0451417,8.261954
7.947455,-1.7383181,3.4650147
8.48322,5.0966315,7.1394563
11.748619,0.118899055,7.4894986
5.445307,0.8829582,7.6460843
8.613499,0.9523876,8.299681
5.4201093,0.8226473,7.5316143
6.6490808,0.34052536,7.628258
8.929039,0.9244249,8.222079
13.203495,0.25728846,7.7917843
10.64998,3.8164067,7.7138
10.978236,5.119211,7.6577926
7.503801,5.27068,6.542572
8.635706,5.1622643,6.6832695
9.906008,6.417827,4.801478
10.52636,3.4181936,8.622073
10.103632,3.4176648,8.734368
12.553795,0.55323946,7.518037
10.308969,4.7087817,6.8794093
11.531419,-0.997034,5.8312755
8.396624,5.075524,6.279297
11.083547,-1.0099589,4.5643163
5.9301004,-0.32371357,6.325571
5.6709847,-0.7093649,5.2982035
8.737497,5.0972114,6.3167653
6.9621954,-0.95854634,2.659999
8.809741,1.6124446,4.6836047
8.960088,-1.3897165,4.872496
12.076375,0.91028905,8.42154
-0.5982092,1.8318565,6.4490523
10.066995,-1.2996591,5.146389
8.092507,5.394723,6.561151
6.006265,-1.7512188,4.2428684
11.187532,4.189854,8.099047
1.6672741,-1.0914302,4.9498863
8.879256,0.86991674,8.157606
