0,1,2
-0.42730445,7.3373427,2.4777627
1.962733,4.9732347,2.386924
-2.0369399,0.5060267,1.4185059
1.0228134,1.4086962,2.4238577
1.2083583,2.0748365,6.494298
-1.121427,7.606493,2.3612602
1.3585312,7.263325,-0.559846
1.2541785,2.4641562,5.0541797
0.437104,2.1465588,2.4270024
0.12457196,2.7943044,3.0615857
-0.41746092,2.5949516,4.6532536
-0.07879683,1.2844989,3.0064805
2.0428705,4.5694113,5.184395
-0.9471845,3.1440969,3.610002
-1.3427287,0.7575234,2.141698
-0.60449815,1.2667371,1.4846567
-0.5570888,3.5450995,3.6863194
0.16101834,4.3266807,2.3021603
1.2663049,2.5543664,4.987551
-1.0285338,5.553858,1.8214433
-1.7752892,-0.19274573,-2.0916176
1.7163256,4.138231,1.8500493
-0.8430548,1.4589028,1.8875277
0.6973901,7.369515,-1.0565512
0.46218246,6.658207,-0.20653003
-0.8868281,2.6710212,2.1786659
0.09944255,7.537357,-0.38121495
0.76586765,2.1730995,5.3194594
0.4685516,4.8651533,2.4545798
-1.4605981,10.446042,1.4494193
0.24885763,4.6783757,0.5927673
-0.59928274,7.638428,2.2215266
0.13950853,5.0216613,0.596655
0.44090226,2.2791634,3.8356624
-1.3943688,2.2599201,1.5938519
-1.2000178,-0.8024904,-2.3860686
4.931489,3.759533,1.7167597
-1.5772697,-0.82758665,-2.652192
-1.6246439,-1.1322469,-2.703859
4.286979,5.77338,0.937549
-1.1985402,-0.9140443,-3.2522779
0.670068,8.032303,1.3549803
1.0525999,1.3697208,2.405339
0.49474123,4.7934656,0.03214231
0.7614545,4.783706,0.55274117
-1.3411483,0.94446295,1.5150374
5.027052,4.468957,1.3423028
0.70061237,3.3619578,0.1399262
-1.6204388,6.001217,3.114315
0.46790498,3.6452005,0.5051457
0.76738286,2.0878432,4.0493507
0.43667415,2.8464875,2.5705738
-0.84193116,5.1394405,1.6987194
1.0606066,4.5783095,4.2869987
0.43192032,7.5324407,-1.0625055
2.2320316,2.7053838,1.5603647
0.3272512,3.2358177,4.208315
0.5150925,5.6993914,0.53099746
