0,1
7.5868587,0.831642
9.170656,1.8050077
15.614192,1.613075
7.128766,-3.2716045
12.172502,6.67934
11.083989,5.0701327
11.956715,6.821007
11.814444,5.4392686
5.712607,-3.3172832
13.210968,2.8466744
11.839091,0.62337524
10.561219,-1.280218
4.4490695,-2.1575274
11.634485,-0.15899602
13.659214,-0.08367787
11.023792,-0.50733316
10.434745,2.1977308
9.016068,0.74819183
11.319811,5.047298
8.502074,0.6807265
11.578995,-3.72233
11.231755,2.6499066
12.58463,-0.37439975
13.993092,6.5868764
13.077703,5.561311
10.58043,-1.1474462
13.401899,5.8325586
13.707027,1.540344
10.121407,1.5963938
5.9308734,3.0038974
11.2589855,3.453083
7.507165,1.297763
10.885767,2.1987162
12.114925,-0.045367774
13.978691,1.6629274
12.504697,-3.4068782
7.3026237,5.277648
12.541723,-3.6002922
13.759039,-1.2129933
9.518379,6.78044
11.583314,-4.7074428
8.707361,5.0340447
7.1278505,-3.2739205
12.867902,3.7755609
11.178517,3.7247508
14.796843,1.1248063
8.637687,6.2843056
12.487317,2.8035307
7.1838655,1.2185086
11.334458,1.7773839
6.176343,-3.2383106
7.7029305,-1.756729
10.380886,2.2039573
5.335289,-1.6376034
14.288967,6.8465476
12.35378,1.6491357
8.523501,-1.3861033
13.0214205,4.5862975
8.505042,4.6278486
12.206849,-2.5977056
8.307217,-1.7186661
9.110869,7.268904
9.351611,5.969331
13.892295,5.999526
8.960754,6.6397796
8.285587,-0.98052895
11.679663,-1.611681
11.002312,-5.101259
12.117696,-5.152875
9.832645,4.0804806
12.050246,-4.2499194
14.491883,7.2368174
7.0339847,1.1779425
7.850751,4.049906
6.470646,-3.2429988
7.8712835,9.552539
11.942813,-3.4400144
8.588355,5.756694
10.619825,7.1425676
13.535435,6.000818
14.624514,7.297409
8.885571,-2.265416
8.055916,3.2278032
11.334787,-3.5999599
9.449147,-4.8266287
13.114316,1.7501394
12.511687,3.5770314
12.38951,2.761735
13.021458,2.511366
6.5368013,-2.2594032
11.841424,-4.2205973
11.642489,-5.6238875
13.083929,-0.63663095
6.1923094,-0.63059443
9.276542,4.1251135
9.466905,-0.37278524
11.130496,-0.29369572
12.299924,3.472856
12.9821205,2.984806
13.5356455,2.1785178
7.6237674,2.1584942
10.625914,-0.04033922
8.387074,-2.9389272
9.936904,-4.314927
12.846007,-2.8744318
13.529147,-1.0614307
11.959454,-0.07008884
15.522277,0.8968454
12.638467,6.3865623
9.690463,1.3507446
10.33077,-1.0763326
13.886659,2.0989413
12.700336,-4.37575
12.22022,7.1470184
9.436271,2.7359238
12.680187,-0.4668376
10.280404,-1.0394017
11.911245,5.9552684
7.615813,1.4237971
10.212152,6.687646
14.224762,7.2085423
10.531422,2.1836224
12.291972,3.3581753
16.889538,1.7498951
7.8172646,3.6099539
13.280141,-1.4806486
8.192266,4.5342627
13.234589,5.004654
12.847554,3.9858227
11.480337,0.46072313
13.279118,3.894126
13.004853,1.6296637
11.718451,4.7703876
9.095009,-3.1596425
8.754149,-2.8441873
11.197127,-5.365005
12.072379,-5.1905913
3.759798,-1.7347193
13.434476,0.457515
16.057861,1.3777815
10.44994,-3.9568934
11.459123,-5.220407
8.908201,3.1380405
12.053127,-5.2437363
8.385313,1.817171
13.53303,5.6862364
12.335274,4.3790035
12.243531,-3.965888
7.2649446,0.882073
11.81396,-3.794012
9.802788,0.28420547
11.561858,1.4111346
9.326416,5.292919
9.839934,2.3725572
11.959945,-5.2794666
9.164686,6.5878444
12.427287,-0.6097123
8.360186,7.934421
12.816673,4.077375
12.765676,4.072843
11.427405,1.3106352
12.03609,2.783051
12.389628,-0.07737992
7.637164,-2.9628847
11.764816,5.5520334
6.3018527,-1.9663076
9.16363,4.0763984
15.601289,1.0309867
5.4024625,-1.8197348
14.474299,1.4052558
9.8052025,-1.6829573
9.256282,-0.096609585
12.204852,-3.8600717
13.477426,5.1503363
10.241387,1.1978158
9.543787,6.036127
10.607616,3.598628
11.625894,1.6114333
13.535243,1.3811091
12.857189,-1.8866192
12.013681,-5.2059765
14.203549,0.09168042
16.305298,1.5137463
13.4907,1.352562
5.33607,-3.3958259
8.259877,-4.052337
8.246077,-2.8410828
6.982737,1.1702628
14.290321,7.155645
14.414886,0.090718694
11.72461,1.7543118
14.243361,-0.11076998
12.296353,-0.7342605
13.3952875,5.7874255
15.70481,1.6591294
13.985527,6.066977
12.521667,2.854551
10.587882,1.9968747
10.942794,-1.640347
9.356412,2.412981
12.019548,1.6599371
11.139705,2.9663165
11.828886,5.6220407
11.114347,-4.8891954
8.9931965,-1.0897266
5.2110467,-1.5385288
8.273039,8.18885
11.573083,-3.575348
9.401127,5.880914
13.246563,4.290636
13.713756,-1.0033478
12.309821,-4.388217
9.925713,5.2356095
11.413958,-2.6634893
13.584221,-1.0513601
7.895485,2.3014374
6.068977,2.6384268
6.3475947,-0.59610885
7.580507,-4.5284805
13.046995,1.6496031
13.179656,3.6541011
11.940857,-4.818623
8.324314,2.0641584
11.384032,-2.619801
12.803948,4.98415
10.115659,-1.602784
9.707546,-0.025502848
11.358165,5.562417
8.445889,1.1324809
9.130971,2.0049827
10.454731,5.1306534
8.880226,2.92267
12.554912,-2.5038385
12.482347,3.4173787
12.95422,4.763231
15.404323,0.79020935
9.587669,3.1171794
11.667312,5.064671
10.939342,-3.2871015
10.8356905,0.105625175
12.442143,3.959441
9.817026,-4.264762
4.0854363,-2.8254883
9.259975,-1.1598659
11.653204,1.0783279
12.720967,3.5855236
7.08488,-1.8282769
7.549471,3.499399
9.287766,-4.1049075
11.692388,2.3510861
13.011893,2.6381135
7.023704,-3.6440372
10.975394,-4.332922
7.5567794,-3.176041
14.77483,1.9969097
7.359995,6.406447
8.062561,5.4822435
7.3392735,-3.6492827
11.629616,0.27690166
9.153468,6.6581254
7.890953,9.910685
9.494258,6.916406
8.514646,-1.9739567
7.7976294,2.1990914
9.989022,6.700656
6.15806,-0.4533875
12.323346,5.599358
9.416811,2.6352885
13.393398,5.035989
8.127209,8.202612
9.039366,4.2703047
12.328615,4.770924
12.309161,-3.9206095
10.00891,6.4215074
2.2189693,-1.5750047
11.28128,-4.551191
12.652833,-0.6935089
7.539381,-2.8202834
10.203073,-4.14468
9.79795,-5.136735
8.858942,1.1685001
10.773503,7.460994
10.791639,-0.89076763
13.609839,5.332084
14.514294,7.2080636
8.064672,7.922605
11.017913,0.6384266
4.677939,-1.6590407
8.66481,5.877154
11.594196,-2.2906203
11.343264,4.403723
10.41546,1.8679769
8.067765,4.508391
11.799591,-5.247703
12.24529,-5.351033
15.521297,0.88009256
13.060161,3.8379266
12.223252,5.4685273
10.730906,-1.2493044
10.269704,-0.73064774
9.755288,6.920298
12.350732,2.731624
13.458558,-1.162907
12.793374,4.08781
7.9063125,6.1554537
12.00565,-3.7954843
12.478255,3.8360095
7.915647,-1.7678654
13.728712,4.715085
12.643229,-2.9096758
12.575956,-2.6665802
14.070439,5.8973413
15.28919,0.9163999
11.945127,-0.2083368
14.107256,6.71216
14.703051,0.37751055
11.862228,-4.9086514
10.644245,1.9484812
10.276825,1.7051048
11.814095,-0.79367006
4.5128965,-2.256533
9.6078005,-3.7618992
11.770706,-4.9914875
10.45771,2.2056265
8.833336,3.269465
6.893247,-2.0422611
12.363615,-1.1269411
10.762948,-1.3272985
12.407135,-3.826334
8.587054,1.5167402
11.381084,-3.595258
16.059143,1.2980686
11.961613,-3.4948742
10.320402,1.7351686
8.500313,-0.45837793
8.740777,2.2006733
12.558799,3.7373476
10.9079895,-0.11309451
10.240433,1.292751
11.13106,2.3299913
13.56013,1.7886541
8.80843,-3.121447
3.8755305,-1.697381
13.4321165,5.3475733
4.9536104,-2.5225325
7.525986,4.5874844
7.974653,3.4842627
8.982659,2.268976
7.799481,4.721585
5.4084325,-2.1376767
13.896605,0.21500593
12.926389,4.524763
13.055395,6.5763354
11.072753,-3.1078544
10.930191,2.7796834
8.642497,9.1631365
11.681905,4.8744297
12.902505,-1.4701586
11.035594,5.204768
12.487974,-5.230826
10.759179,5.191387
13.4168415,1.5043956
12.758663,-2.461987
13.100135,3.8232684
6.5117087,-3.7185998
11.114211,-5.260754
12.168333,-4.8595314
7.5312414,-0.60887045
7.8682666,2.4634356
10.6373625,5.5508575
9.996237,3.3101463
14.346985,0.12711476
8.106023,7.8183303
7.6739964,3.3183177
12.154669,-4.3673744
11.81211,-0.14139298
12.372512,-4.830973
10.287391,-1.4605275
8.18251,-2.9617653
10.761212,-1.3044808
8.101425,-3.1111472
8.949503,-1.1019291
8.553315,-0.5390087
7.5428796,-3.034722
10.349073,3.9614742
15.687771,1.0599483
7.398609,3.5524378
6.9263234,1.4882385
7.9498134,4.2559385
13.3707285,-0.050027084
7.527631,-0.0040522683
8.4790535,8.077682
12.804564,6.1574464
9.113991,-1.4231273
6.856053,-0.8013358
5.472586,2.6489122
7.4938784,4.6344767
10.769263,2.6454265
8.3168335,-1.5898682
10.355883,-3.9245017
12.021417,2.604427
12.962399,5.72538
10.327232,1.3572341
7.3156133,5.8479643
9.748353,1.4516263
9.864772,-5.3002267
10.151846,1.3569326
11.794715,-2.0761173
9.209579,-1.2001319
7.601642,-1.9346391
8.487646,2.5733635
11.705241,0.58906615
8.589589,1.1577903
9.469704,-0.7568682
12.079792,-5.0797815
8.091512,5.107797
0.7839076,-1.2813586
14.271655,1.0195464
8.869038,6.3870106
8.375686,7.020824
14.76409,1.463382
3.2010362,-3.078448
12.524094,4.0453167
12.951952,2.2078958
6.1007733,-3.7080176
11.983808,1.579333
6.6651125,-3.3193283
15.00754,1.0914869
13.044456,5.176768
13.42675,4.0693674
8.0811615,7.931924
12.045816,1.776726
10.802307,6.363948
14.994972,1.7805326
8.593145,2.5924919
12.149339,1.8828527
13.944945,5.3520327
10.99674,-4.379728
11.597225,4.6921687
6.463451,2.5772078
11.496082,-3.8868387
11.287905,-4.806801
12.249238,-2.6903613
13.134869,-2.522967
11.477079,6.8995843
16.872871,1.7416793
12.294848,-1.9728713
12.179635,-4.2584314
12.056045,-3.519224
13.614855,-0.07465131
7.5937595,5.8630743
11.949222,-3.3916864
7.257251,1.9808053
13.880359,0.39664122
11.7316675,2.802013
11.561367,7.2244716
8.80885,-1.9210188
8.630885,2.6982787
6.3151083,-0.45267254
9.008459,0.9943731
6.3108025,0.07856812
10.046903,-4.6171947
10.148401,-0.29275805
12.421427,-1.983694
10.189719,-0.7679281
7.642758,8.484479
9.971588,5.296687
8.677124,3.8762255
7.662796,4.267492
10.004312,-4.6656814
12.536764,-2.8396685
11.087033,2.789297
9.069177,7.504159
7.7552447,3.9941156
8.43806,-0.5631811
10.509331,3.9230616
7.5850983,-3.2112098
10.816037,7.0282764
6.874899,-2.1454964
12.446895,6.9885077
9.937309,4.2594523
9.745686,-1.1823037
7.4287157,-1.8494873
9.995682,6.4999866
11.269644,-4.3444905
15.961579,1.4195929
8.787003,-0.09518357
7.7283583,-4.070856
10.765888,2.0201905
11.892557,0.9617161
9.433105,0.5585871
6.813303,1.331446
7.2588954,4.2591376
6.9139376,-1.0550736
10.209003,2.9172444
5.283941,-1.1265175
8.007494,2.6688435
10.746101,3.0460784
